company_id,name,country,city,zip_code
1164772,GILLIG,US,Livermore,94551
1164803,OSS Health,US,York,17402
1164978,"BG Products, Inc.",US,Wichita,67213
1165014,"P E Systems, Inc.",US,Fairfax,22030
1165219,LogicMonitor,US,Santa Barbara,93101
1165758,Portsmouth Atlantic Insurance,US,Portsmouth,3801
1166417,Kyruus Health,US,Boston,2110
1167425,CGT Staffing (CompuGroup Technologies),US,Warrendale,15086
1167427,Progress Lighting,US,Greenville,29607
1167582,Accurate Personnel LLC,US,Schaumburg,60193
1168031,A Safe Haven Foundation,US,Chicago,60608
1169849,AltaPointe Health Systems,US,Mobile,36693
1170014,Rise Technical,GB,Bristol,BS1 4UA
1170165,Smith Arnold Partners,US,Stamford,6901
1171036,Richard Harris Law Firm,US,Las Vegas,89101
1173099,Times Microwave Systems,US,Wallingford,6492
1173323,Populus Select Ltd,GB,Darlington,DL3 7RT
1175268,"Sprout Social, Inc.",US,Chicago,60603
1175330,Bob's Watches,US,Newport Beach,92660
1175642,Brilliance.com,US,Boynton Beach,33436
1176781,Kimball Electronics,US,Jasper,47546
1177054,2Life Communities,US,Brighton,2135
1177103,Capital Premium Financing,US,Draper,84020
1177191,Top Prospect Group,US,White Plains,10604
1177302,dormakaba Americas,US,Indianapolis,46250
1179477,"VeriSource Services, Inc.",US,Houston,77040
1179682,JD Martin Company,US,Dallas,75244
1179884,"United Employment Group, Inc.",US,Allentown,18101
1180728,Diverse Staffing,US,Indianapolis,46278
1181086,Ascend Schools,US,Brooklyn,11212
1181273,JumpstartMD,US,Burlingame,94010
1182417,"Hawkins HR Consulting, LLC",US,Lexington,40507
1182531,Able&Co.,US,RALEIGH,27617
1182553,Syndicated Equities,US,Chicago,60654
1182899,Avesta Housing,US,Portland,4101
1183247,South Carolina Department of Employment and Workforce,US,Columbia,29201
1183601,Marmon Utility,US,Milford,3055
1183856,RevenueWell,US,Chicago,60611
1184811,Cheshire Medical Center,US,Keene,3431
1184888,Thermo Systems,US,East Windsor,8520
1185381,Discover Technologies,US,McLean,22102
1185424,Wet Willie's,US,Savannah,31401
1186641,City of Dacono,US,Dacono,80514
1188867,O'Neil Digital Solutions,US,Los Angeles,90066
1188909,ImageFIRST,US,King of Prussia,19406
1189097,WilsonHCG,US,Tampa,33602
1189322,Home Care Pulse,US,Rexburg,83440
1189394,United Health Services,US,Binghamton,13903
1189413,"Milliner & Associates, LLC",US,Indianapolis,46260
1189796,TS Bank,US,Treynor,51575
1190133,Barcel USA,US,Coppell,75019
1190456,"Onelead Co.,Ltd.",CN,Beijing,
1190937,Premier Transportation,US,Forest Park,30297
1191375,Atlantic Residential,US,Atlanta,30326
1191714,Make-A-Wish North Texas,US,Addison,75001
1191778,Texas Department of Information Resources,US,Austin,78701
1191835,Kate Somerville Skincare,US,El Segundo,90245
1192815,MarinHealth,US,Greenbrae,94904
1194036,MathWorks,US,Natick,1760
1194336,"Glastender, Inc.",US,Saginaw,48604
1194746,Shrewsberry & Associates,US,Indianapolis,46256
1195173,Phenom,US,Ambler,19002
1195377,KBRA,US,New York,10022
1195396,Victory Brewing Company,US,Parkesburg,19365
1195818,"Synergetic, Inc.",US,Bensalem,19020
1196636,Aladdin Temp-Rite,US,Hendersonville,37075
1196920,PrairieCare,US,Brooklyn Park ,55443
1197139,Ceco Concrete Construction L.L.C.,US,Overland Park,0
1197199,Satwic Inc,US,Pasadena,91105
1197526,Opes One,US,Addison,75001
1197788,Alabaster Police Department,US,Alabaster,35007
1199371,Allied Steel Buildings,US,Fort Lauderdale,33308
1199425,Tampa Bay Watch,US,Tierra Verde,33715
1199482,KTek Resourcing,US,Houston,77074
1200217,Blomquist Hale Solutions,US,Salt Lake City,84107
1200322,Advanced Marketing Strategies,US,San Diego,92122
1200486,The Sandi Gentry Team-REMAX Lakeshore,US,Grand Haven,49417
1202146,Feedvisor,US,New York,10013
1202286,Holland Partner Group,US,Vancouver,98660
1204008,Learning A-Z,US,Tucson,85718
1205597,International Country Club,US,0,22033
1205763,L. & J.G. Stickley,US,Manlius,13104
1205858,MSC Cruises,CH,Geneva,1206
1206036,Power Stop LLC,US,Bedford Park,60638
1206052,"MCG Energy Solutions, LLC",US,Minneapolis,55402
1206276,HELMUT LANG,US,New York,10014
1206743,SpotOn,US,San Francisco,94111
1207327,Pacific Staffing,US,Sacramento,95826
1207387,"Munger, Tolles & Olson LLP",US,Los Angeles,90071
1209846,BlackDog Advertising,US,Miami,0
1210252,PDI,US,Woodcliff Lake,7677
1210463,DBSI Services,US,Bridgewater,8807
1210593,Lids,US,Indianapolis,46278
1210777,Innovative Construction Solutions,US,Costa Mesa,92626
1211050,Private Family Office,MX,Mexico City,11000
1211063,National Staffing Solutions,US,Winter Park,32792
1211135,STONE Resource Group,US,Alpharetta,30009
1211552,"HMP Properties, LLC",US,Williamsburg,23188
1212669,Timberline Manufacturing,US,Marion,52302
1213134,"Scientific Applications & Research Associates (SARA), Inc.",US,Cypress,90630
1213296,Goodstone Inn &  Restaurant,US,Middleburg,20117
1214100,"CJ & Associates, Inc",US,New Berlin,53151
1214165,The Fund for Women and Girls,US,West Chester,19380
1214303,Introba,US,St Louis,63119
1214453,Lucid Software,US,South Jordan,84095
1215629,Atlantic Group,US,New York,10001
1216446,Save the Sound,US,New Haven,6510
1216717,San José Clinic,US,Houston,77002
1216867,Behr Paint Company,US,Santa Ana,92705
1217051,Lyle Health - Healthcare Recruitment Experts,US,Farmington,6032
1217647,Jordan Valley Community Health Center,US,Springfield,65806
1218233,Ultragenyx,US,Novato,94949
1218665,Alibaba Cloud,CN,Hangzhou,311121
1219396,Lutheran Child & Family Services of IN and Northern KY,US,Indianapolis,46219
1219436,BGI Genomics,CN,0,0
1222117,Ovivo,CA,Montreal,H3A 2R7
1222129,Treehouse,US,Seattle,98144
1222894,"NeJame Law, P.A.",US,Orlando,32801
1223584,Piab - A brand by Piab Group,SE,Danderyd,18232
1224253,"Carma Laboratories, Inc.",US,Franklin,53132
1224454,Quantum Resource Professionals,US,Kansas City,64108
1224492,Ebenezer,US,Edina,55439
1224618,Fresh Healthy Cafe,US,0,19707
1224963,Boston Semi Equipment,US,Billerica,1821
1225121,Railcrew Xpress,0,0,0
1225192,Hamlyn Williams,GB,London,EC3R 6DP
1225301,Child Mind Institute,US,New York,10022
1226520,Calvary Christian Academy,US,Fort Lauderdale,33309
1227813,Airswift,US,Houston,77056
1228140,"TSP, a Syneos Health company",US,Westerville,43082
1228213,Brio Living Services,US,Chelsea & Grand Rapids,0
1228344,FloSports,US,Austin,78702
1228497,Resultant,US,Indianapolis,46204
1228798,Cambridge Eating Disorder Center,US,Cambridge,2138
1228837,American Dental Education Association (ADEA),US,Washington,0
1229017,Fred Smith Company,US,Raleigh,27607
1229654,Phoenix Energy Technologies,US,Irvine,92618
1229656,DC News Now,US,0,0
1229716,Vectra AI,US,San Jose,95128
1230090,Resolve Tech Solutions,US,Addison,75001
1230481,Midea America Corp,US,Parsippany,7054
1230595,Recovery Ways,US,Murray,84107
1230807,Hudson Auto Group,US,0,7304
1231075,GAIA,US,Playa VIsta,90094
1232616,Sterling Foods,US,San Antonio,78216
1233019,Denver Zoological Foundation,US,Denver,80205
1233366,Nordic Ware,US,Minneapolis,55416
1234587,Families In Schools,US,Los Angeles,90017
1236567,Schoolhouse,US,Portland,97210
1236687,Teasdale Latin Foods,US,Carrollton,75066
1237006,Westbrook Energy Group,US,Houston,77020
1237463,Del Grande Dealer Group,US,San Jose,95136
1239084,Precision Metal Works,US,Louisville,40219
1242034,rms Company,US,Coon Rapids,55433
1242080,Sears Home Services,US,Longwood,32750
1242378,Design Ready Controls,US,Brooklyn Park,55445
1242766,Lovely Bride,US,New York,10013
1242877,"Peckham Industries, Inc.",US,Brewster,10509
1243039,IntegraServ,US,Greensboro,27410
1243589,"Raptor Technologies, LLC",US,Houston,77092
1243674,The Robert Joseph Group,US,Rockville,20852
1243700,Red Nucleus,US,Yardley,19067
1243980,Click Here Digital,US,Baton Rouge,70809
1244326,OneStream Software,US,Birmingham,48009
1244951,Ferrilli,US,Haddonfield,8033
1247000,Haynes Mechanical Systems,US,Greenwood Village,80111
1247220,"Sunrise Systems, Inc.",US,Edison,8837
1247487,Ridgeview,US,Waconia,55387
1247510,Reunitus,US,Atlanta,30339
1247902,Rural King,US,0,0
1248216,SAS Retail Services,US,Orange,92867
1248708,"BLH Technologies, Inc.",US,Rockville,20850
1249413,FilmRise,US,Brooklyn,11232
1250602,NCHFA,US,Raleigh,27609
1250658,Saviance,US,East Rutherford ,7073
1251463,"Armata Pharmaceuticals, Inc.",US,Marina del Rey,90292
1251510,CalRecycle,US,Sacramento,95814
1251913,"Medisolv, Inc.",US,Columbia,21044
1252704,CytomX Therapeutics,US,South San Francisco,94080
1252897,Navarro Research and Engineering,US,Oak Ridge,37830
1252954,UC Health,US,Cincinnati,45229
1252993,Artex Risk Solutions,US,Rolling Meadows,60008
1253375,Technical Solutions Inc.,US,Murrysville,15668
1253387,Conscious Minds Studios,US,Pasadena,91103
1253502,Catawba Valley Health System,US,Hickory,28602
1253581,Intellect IT,US,Folsom,95630
1253671,Grammarly,US,San Francisco,94104
1253690,"Nichols, Cauley & Associates, LLC",US,Norcross,30082
1253709,Ford's Theatre Society,US,Washington,20004
1253950,Lightstone,US,New York,10171
1254463,Union Square Events,US,New York,10001
1254572,Pearson Packaging Systems,US,Spokane,99224
1256152,"BEKO Technologies, Corp.",US,Atlanta,30336
1256481,"Systems, LLC - Poweramp | DLM",US,Germantown,53022
1257105,Romack Inc.,US,Dallas,75240
1257192,"True Group, Inc.",US,Oak Brook,60523
1257299,BroadcastMed,US,Farmington,6032
1257738,"National DCP, LLC",US,Duluth,30096
1257837,Vantage Data Centers,US,Denver,80206
1258341,Fusion Academy,US,Grand Rapids,49503
1258653,TELUS International,CA,Vancouver,V6B 0M3
1258846,Springboard Health,US,Scottsdale,85260
1259121,Heritage Companies,US,Albuquerque,87102
1259256,Hilton Salt Lake City Center,US,Salt Lake City,84101
1259668,MTX Group,US,Frisco,75034
1260561,G&W Electric Co.,US,Bolingbrook,60440
1262640,H Mart,US,Lyndhurst,7071
1262896,Whitesell Group,US,Muscle Shoals,35662
1263534,Associated Materials,US,Cuyahoga Falls,44223
1263903,Journalism and Women Symposium (JAWS),US,Grandville,49418-1342
1264953,"AquantUs, LLC",US,Atlanta,30309
1265257,ForceBrands,US,New York,10003
1265442,The Academies of Math and Science,US,Tucson,85719
1265719,Vestian,IN,Bengaluru,560001
1265972,DESC (Downtown Emergency Service Center),US,Seattle,98104
1266211,Elite Asia,SG,Singapore,188024
1266312,"Belvedere Trading, LLC",US,Chicago,60606
1267359,Florida Health Care Plans,US,Daytona Beach,32114
1267571,CrossCountry Freight Solutions,US,Bismarck,58501
1267995,Customers Bank,US,Wyomissing,19610
1268542,"Labor On Demand, Inc. ",US,San Antonio,78228
1268566,"WestEast Design Group, LLC",US,San Antonio,78215
1269161,"HeartFlow, Inc",US,Mountain View,94041
1269456,Tennessee Wildlife Federation,US,Nashville,37209
1270134,"TBEI, Inc.",US,Lake Crystal,56055
1270342,Juno Search Partners,US,Philadelphia,19107
1271305,CleanSlate Centers,US,Brentwood,37027
1271542,Gerald Group,GB,London,WC2N 5HR
1271599,TRAX International Corporation,US,Las Vegas,89113
1271806,Froedtert Health,US,Milwaukee,53226
1272635,Yamaha Corporation,JP,Hamamatsu,430-0904
1273097,Oil and Gas Job Search Ltd,GB,Stockport,0
1273631,"Volkswagen of America, Inc",US,Herndon,20171
1275357,Ohio Department of Administrative Services,US,Columbus,43215
1276166,Windsor Fashions,US,Santa Fe Springs,90670
1276240,Propel Schools,US,Pittsburgh,15203
1276705,"Rise Services, Inc.",US,Salem,97302
1277290,YipitData,US,New York,0
1277302,Alumni Hall Stores,US,Knoxville,37932
1277307,Allergy Partners PLLC,US,Asheville,28803
1277348,Fondation KANPE Foundation,CA,Montreal,H3B 5J8
1277958,Resource 1 LLC,US,Parsippany,7054
1277980,"Partner's Consulting, Inc.",US,Broomall,19008
1278517,OneDigital | Resourcing Edge,US,Rockwall,75087
1278574,GigaGen Inc,US,San Carlos,94070
1279135,TechStar Group,US,Lewisville,75067
1279208,Husky Rack & Wire,US,Denver,28037
1279270,"Techaxis, Inc",US,Ashburn,20147
1279359,Stefanini North America and APAC,US,Southfield,48034
1279498,Pinellas County Government,US,Clearwater,33756
1280243,DuPont Community Credit Union,US,Waynesboro,22980
1280492,Smith Community Mental Health,US,Plantation,33317
1280557,Integrated Power Services,US,Greenville,29615
1281852,Asta Crs Inc,US,Ashburn,20147
1282089,Interstate Packaging,US,White Bluff,37187
1282324,The Green Recruitment Company,GB,London,SE1 8RT
1282591,"Signature Performance, Inc.",US,Omaha,68114
1283580,Light Efficient Design,US,Cary,60013
1283753,Hawthorne Residential Partners,US,Greensboro,27408
1283982,IMCS,0,0,0
1284249,Paymentus,US,Charlotte,28277
1284511,VBeyond Corporation,US,Hillsborough,088 44
1284538,The Yurconic Agency,US,Allentown,18106
1284908,Real Estate Equities,US,St Paul,55102
1284913,Genzeon,US,Exton,19341
1284978,UICGS / Bowhead Family of Companies,US,Springfield,22150
1285000,Axelon Services Corporation,US,New York,10005
1285745,ProviderTrust,US,Nashville,37203
1286113,EKKO Title,US,Centreville,20121
1286302,The Rittenhouse,US,Philadelphia,19103
1286746,Senox Corporation,US,Austin,78728
1286867,Outward Bound Adventures (OBA),US,Pasadena,91102
1286891,W3Global,US,Frisco,75034
1287066,Lincoln Electric System,US,Lincoln,68501
1287825,"WithumSmith+Brown, PC",0,0,0
1290387,Oak Street Funding,US,Indianapolis,46240
1291588,Enviva,US,Bethesda,20814
1292129,Mt. Hood Meadows Resort,US,Mt. Hood,97086
1292458,Sanctuary Clothing,US,Burbank,91505
1292486,Alexander Wang LLC,US,New York,10013
1292509,Mad,US,Dania,33004
1292798,Phillips Management Group,US,Greensboro,0
1293049,Foundation Partners Group,US,Orlando,32811
1293591,Airxchange,US,Rockland,2370
1293789,ARMS,US,Mobile,36603
1294561,Santa Barbara Auto Group,US,Santa Barbara,93105
1294698,Alaka`ina Foundation Family of Companies,US,Honolulu,96814
1294704,Weidner Apartment Homes,US,Kirkland,98034
1294914,Ritz-Craft,US,Mifflinburg,17844
1294941,Kidney Specialists of Southern Nevada,US,Las Vegas,89146
1295126,"Calico Brands, Inc.",US,Ontario,91761
1295214,Star International LLC,0,0,0
1295230,Snelling Hospitality Executive Search,US,AKRON,44333
1297898,Fast-Fix Jewelry and Watch Repairs,US,Boca Raton,33432
1298113,"Lawhon & Associates, Inc.",US,Columbus,43212
1299059,"Allied Modular Building Systems, Inc.",US,Orange,92868
1299114,"Signature Estate & Investment Advisors, LLC",US,Los Angeles,90067
1299267,Oxford Global Resources,US,Beverly,1915
1300194,OceanaGold Corporation,CA,Vancouver,V6C 3A6
1300249,Tricon Residential,CA,Toronto,M5S 2B7
1300289,Nidec Motor Corporation,US,St Louis,63136
1300309,"Blain's Farm & Fleet (Blain Supply, Inc.)",US,Janesville,53547
1300563,Robin Judson Partners,US,New York,10166
1300779,Future Fence Company,US,Warren,48089
1301808,"Docker, Inc",US,San Francisco,94107
1301889,Coastal Community Foundation of SC,US,North Charleston,29405
1302410,"Walrath Recruiting, Inc.",US,Albany,12205
1302898,Alicart Restaurant Group,US,New York,10018
1304385,AbbVie,US,North Chicago,60064
1306146,Bold Reuse,US,Portland,97214
1307665,Avantor,US,Radnor Township,0
1308355,Chenega Security SBU,US,Chantilly,20151
1308410,Jo Malone London,GB,London,W1U 8HQ
1309067,Midwest Filtration,US,Cincinnati,0
1309361,DealerBuilt ,US,Grapevine,76051
1309570,B2 Management & Consulting,US,Mendon,
1309680,Team Velocity,US,Herndon,20171
1309964,Lowell Inc.,US,Brooklyn Park,55445
1310532,Bernard Nickels & Associates Legal Staffing LLP,0,0,0
1310741,"STM Consulting, Inc.",US,New Jersey,0
1310815,Yulista Holding LLC,US,Huntsville,35808
1311052,Ancra Cargo,US,Erlanger,41018
1311272,University Health Services,US,Madison,53706
1311678,Elation Health,US,San Francisco,94117
1311847,QSI,US,Golden Valley,55426
1312123,The GRA Group,US,Cleveland,44116
1312688,NP Agency,US,Washington,20005
1312747,Charter Wire,US,Milwaukee,53208
1313100,VeeAR Projects Inc.,US,Pleasanton,94588
1314202,IPS Technology Services IPSTS,US,Troy,48084
1314683,LSEG (London Stock Exchange Group),GB,London,EC4M 7DX
1315779,Ferrari of Atlanta,US,Roswell,0
1316321,NextPhase Search,US,Boston,2110
1317683,McNaughton Bros. Inc.,US,Indiana,15701
1319223,"Viridian Therapeutics, Inc.",US,Waltham,2453
1319959,Direct Selling News,US,Plano,75024
1320056,"Pappas Restaurants, Inc.",US,Houston,77040
1320522,Ralph L. Wadsworth Construction,US,Draper,84020
1321145,WHC Energy Services,US,Broussard,70518
1321226,"TotalKare of America, Inc.",US,Syracuse,13210-1922
1321873,MACPAC - Medicaid and CHIP Payment and Access Commission,US,Washington,20036
1322244,Opteon AUS & NZ,AU,Melbourne,3000
1323519,Conspicuous,GB,Guildford,GU2  9JX
1324164,Marco Rubber & Plastics,US,Seabrook,3874
1324597,"Rycon Construction, Inc.",US,Pittsburgh,15222
1324613,Brunello Cucinelli,0,0,0
1324941,MEF Associates,US,Alexandria,22314
1325454,OTC Markets Group,US,New York,10282
1325694,Ocean Mist Farms,US,Castroville,95012
1325886,"Senior Aerospace, Jet Products",US,San Diego,0
1325982,Rootstack,US,Austin,78705
1326119,Carole Fabrics,US,Augusta,30907
1326971,Safety Center Incorporated,US,Sacramento,95827
1327829,RBP Chemical Technology,US,Milwaukee,53214
1328565,AgileEngine,US,Boca Raton,0
1328643,Advanced Software Talent,US,Burlingame,94010
1328834,SEAFRIGO,FR,Le Havre,76600
1329750,Monte Nido,US,Miami,33143
1329898,"Sutro Biopharma, Inc.",US,South San Francisco,94080
1329947,MartinBauer,DE,Vestenbergsgreuth,91487
1331150,Uniphore,US,Palo Alto ,94304
1331578,UJAMAA Construction,US,Chicago,60649
1331632,"Cameo Global, Inc. (Acquired by New Era Technology in 2023)",US,Pleasanton,94588
1331777,Richards Building Supply Co.,US,Homer Glen,60491
1332287,WesleyLife,US,Johnston,50131
1332329,"TEC Group, Inc.",US,Troy,48083
1332922,DeKalb County Solicitor-General's Office,US,Decatur,30030
1333032,"AGTEK Development Company, Inc.",US,Livermore,94551
1334362,Securance Consulting,US,Tampa,33635
1335118,Intone,US,Iselin,8830
1335801,Allied Stone Inc,US,Dallas,75229
1337177,BeiGene,US,Cambridge,2142
1337571,SOGECLAIR,FR,Blagnac,31700
1338162,"HTI Cybernetics, Inc.",US,Sterling Heights,48313
1338506,"Ronpak, Inc.",US,Shreveport,71115
1339209,Topgolf,US,Dallas,75231
1339873,"International Trip Planning Services, LLC",US,Houston,77042
1340204,The Hagerman Group,US,Fort Wayne,46802
1340308,Oldcastle BuildingEnvelope,US,Dallas,75244
1340385,"Signature Healthcare, MA",US,Brockton,2302
1340634,Alice Hyde Medical Center,US,Malone,12953
1340717,Outcomes®,US,Orlando,32809
1340825,GSM Roofing,US,Ephrata,17522
1341246,Onin Staffing,US,Birmingham,35243
1341833,Teza Technologies,US,Chicago,60606
1342014,Sauder Manufacturing Co.,US,Archbold,43502
1342100,Laveen Elementary School District,US,Laveen,85339
1342448,FINRA,US,Washington,0
1342925,One&Only Resorts,AE,Dubai,PO BOX 9571
1343149,"Rubbercraft, an Integrated Polymer Solutions Company",US,Long Beach,90808
1343808,"Weller & Company, Inc.",US,Phoenixville,19460
1344398,Wish,US,San Francisco,94104
1344410,DevCare Solutions,US,Westerville,43082
1346497,America's Christian Credit Union,US,Glendora,91740
1346678,Vanderbloemen,US,Houston,0
1346908,Mowery & Schoenfeld,US,Lincolnshire,60069
1348564,Boston Mutual Life Insurance,US,Canton,2021
1348779,FloodGate Medical,US,Tampa,33605
1348828,Derrick Corporation,US,Buffalo,14225
1349493,johnnie-O,US,Los Angeles,90025
1349712,Kraft Sports + Entertainment,US,Foxborough,2035
1350200,Santa Maria Community Services,US,Cincinnati,45204
1351156,ACS Cloud Partners,US,Torrance,90505
1351399,"Neenah Enterprises, Inc.",US,Neenah,54956
1351400,Archery Trade Association,US,New Ulm,56073
1353018,Zimmermann,AU,Rosebery,2018
1354109,CSG Talent,GB,Leeds,0
1355424,SEnergy,US,Boerne,78006
1356007,Apple Bank,US,New York,10168
1356549,Schilling Paradise Corp.,US,San Diego,
1356677,NOTCH (Northern Tier Center for Health),US,Richford,5476
1357032,"Universal Field Services, Inc.",US,Tulsa,74133
1357181,Flexfit,US,Hicksville,11801
1357658,Gesa Credit Union,US,Richland,99352
1357922,Spectrum Center Schools and Programs,US,San Pablo,94806-1242
1358298,Innergex,CA,Longueuil (QC),J4K 0B9
1358653,TravelNurseSource,US,Lancaster,17603
1359521,Sintesys North America - ServiceNow and NearShore Specialists,US,Milford,6461
1359624,Funko,US,Everett,98201
1360062,"Agile Global Solutions, Inc",US,Folsom,95630
1360127,Alphacrucis University College,AU,Sydney,2150
1360209,Aarki,US,San Francisco,94107
1360279,ELEETE Real Estate,US,Portland,97225
1360319,Serena & Lily,US,Sausalito,94965
1360392,Thompson Greenspon,US,Fairfax,22030
1361009,Bella Cosa Jewelers,US,Willowbrook,60527
1361916,Feedly,US,Redwood City,94063
1363642,Florim USA,US,Clarksville,37040
1363988,Duncan-Parnell Inc.,US,Charlotte,28204
1364228,KAnand Corporation,US,Austin,78750
1364235,Cross Insurance,US,Bangor,4401
1364494,Sevenson Environmental Services Inc.,US,Niagara Falls,14305
1365126,YMCA of Greater Brandywine,US,West Chester,19380
1365746,Island Home Center & Lumber,0,0,0
1366002,Pan-Pacific Mechanical,US,Fountain Valley,92614
1366127,MSPC Certified Public Accountants and Advisors,US,Cranford,7016
1366457,Anthony & Sylvan Pools,US,Warminster,18974
1366546,"Criterion Technology, Inc.",US,Thomaston,30286
1366785,"Campbell Transportation Company, Inc.",US,Houston,15342
1366800,OneStaff Medical,US,Omaha,68154
1367328,The HistoryMakers,US,Chicago,60616
1367338,MRD Apartments,US,East Lansing,48823
1367563,National Indemnity Company,US,Omaha,68102-1944
1367825,Assurance Technologies,US,Elgin,60124
1368864,Embark,US,Dallas,75226
1369051,Kent Outdoors,0,0,0
1369238,Presque Isle Downs & Casino,US,Erie,16509
1369344,HRK Advisors,US,Bothell,98021
1371627,FORCE Communications-Powered by Petauri™,US,Carmel,46032
1372291,Aimic Inc,US,Chantilly,20151
1372314,Nando's PERi-PERi North America,US,Washington,20001
1372477,XKL,US,Redmond,98052
1372870,Hoffman Weber Construction,US,Minneapolis,55429
1372950,iBusinessSolution,US,Mechanicsburg,17050
1373028,D&D Technologies,AU,Frenchs Forest,2086
1373602,Hopper,CA,Montreal,H2S 2X3
1373626,California Museum,US,Sacramento,95814
1373658,Energy CX,US,Chicago,60607
1373835,"ChanceLight Behavioral Health, Therapy, & Education",US,Brentwood,37027
1374135,MJ Recruiters,US,Tiffin,44883
1374310,Casey's,US,Ankeny,50021
1374480,Installed Building Products,US,Columbus,43215
1374695,Treatt,GB,Bury St Edmunds,IP32 7FR
1374999,Idaho Forest Group,US,Coeur d'Alene,83815
1375100,YWCA Madison,US,Madison,53703
1375545,The Commonwealth Companies,US,Fond du Lac,54935
1375630,ALI Conferences,US,Hinsdale,60521
1375914,Hargrove Engineers & Constructors,US,Mobile,36602
1376154,Williams Homes,US,Santa Clarita,91350
1376946,Academic Partnerships,US,Dallas,75201
1376949,Senior Flexonics,US,Bartlett,60103
1377014,Freshworks,US,San Mateo,94403
1378125,United Steel,US,East Hartford,6108
1378616,TFMoran,US,Bedford,3101
1379045,System Soft Technologies,US,Tampa,33607
1379106,AscendHire,US,New York,10036
1379257,Soltis Investment Advisors,US,St. George,84770
1379355,American Orthodontics,US,Sheboygan,53081
1379795,Citizens Crime Commission of New York City,US,New York,10017
1379912,Birch Family Services,US,New York,0
1380287,Lake Lawn Resort,US,Delavan,53115
1380865,Haven Behavioral Healthcare,US,Nashville,37203
1380955,New Hope Treatment Centers Inc,0,0,0
1381051,Tactical Wealth Management,0,0,0
1381054,Luminous Tec,US,Irvine,92612
1381065,Company One Theatre,US,Boston,2116
1381506,"Joeris General Contractors, LLC",US,San Antonio,78216
1381676,"Dunham & Jones Law Firm, P.C.",US,Austin,78701
1381832,Expert Executive Recruiters (EER Global),US,New York,10001
1382996,Acrisure,US,Grand Rapids,49503
1383652,Lenz Truck Center,0,0,0
1383902,American Screening Corporation,US,Shreveport,71106
1383931,Bellwether Staffing Solutions,US,Stamford,6902
1384369,TekisHub Consulting Services ,US,Wilmington,19801
1384888,Stealth Mode Start-up,US,San Francisco,0
1386018,Watson Electrical,US,Wilson,27893
1386080,The World,US,Fort Lauderdale,33323
1387626,RPM Living,US,Austin,78731
1387875,SSG Recruitment Partnerships,GB,Hemel Hempstead,HP1 1ES
1388212,"Search Max, Inc",US,Sunrise,33323
1388304,Baton Rouge Area Foundation,US,Baton Rouge,70802
1388547,Asian Americans Advancing Justice - Asian Law Caucus,US,San Francisco,94111
1388679,MBM Hospitality,US,Torrance,90504
1392051,Movement Search & Delivery,US,Clarkston,48346
1392401,"Integrated Medical Systems, Inc.",US,Bolingbrook,60440
1392689,Harris County Toll Road Authority,US,Harris County,0
1393557,Special District Risk Management Authority,US,Sacramento,95814
1393718,RETS Associates,US,Newport Beach,92660
1393899,Bloomberg Philanthropies,US,New York,0
1394281,BTI Solutions,US,Richardson,75081
1394696,Keyes Coverage Insurance Services,US,Fort Lauderdale,0
1394810,Kitsap Mental Health Services,US,Bremerton,98311
1394857,Seneca Resources,US,Reston,20191
1395151,Karen Kane,US,Los Angeles,90058
1396029,Katmai Government Services,US,Anchorage,99515
1396725,CAVA,US,Washington,20001
1396879,American Heritage Credit Union,US,Philadelphia,19115
1399385,Universal Pure,US,Lincoln,68502
1400125,SpectrumCareers,US,Vienna,22182
1400172,RiverSpring Living,US,Bronx,10471
1400397,"Drake & Associates, LLC",US,Waukesha,53186
1400720,The Vincit Group,US,Chattanooga,37403
1400801,FlexTrades,US,Bloomington,55431
1401484,"QRGA, LLP",US,Norwood,2062
1401846,IN DEMAND Recruitment & Consulting Inc. ,CA,Edmonton,T6E 1T7
1402017,Family Life Communications,US,TUCSON,85704
1402502,CBH Care,US,Hackensack,7601
1402825,ProSearch,US,Los Angeles,0
1403143,Headwaters Group,US,Marietta,30068
1403634,Ateeca Inc,US,North Brunswick,8902
1403725,Good Karma Brands,US,Milwaukee,53203
1403805,Fruition IT,GB,Leeds,LS1 2DR
1404302,Warwick Jewelers,0,0,0
1404432,EVkids,US,Dorchester,2125
1404653,Bailey's Moving and Storage,US,Englewood,80111
1404838,The Brand Guild,US,Washington,20007
1405344,American Women Artists,US,Chesterfield,63006
1406226,Ramp,US,New York,10003
1407039,SoulCycle Inc.,US,New York,10014
1407502,Alliance Building Services,US,New York,10018
1407633,Barrett & Stokely,US,Indianapolis,46240
1407981,"Software Methods, Incorporated",US,Media,19063
1408056,AMAG Technology,US,Hawthorne,90250
1408094,"ADB Companies, LLC",US,Pacific,63069
1408404,WVU Medicine Princeton Community Hospital,US,Princeton,24740
1408415,ASA Architects,US,Las Cruces,0
1408497,Centriworks,US,Knoxville,37919
1408734,"Surgery Partners, Inc",US,Brentwood,37027
1408927,Dairy Star,US,Sauk Centre,56378
1408967,Vantage West Credit Union,US,Tucson,85712
1409042,Virgin Galactic,US,Tustin,92782
1409198,North Texas Municipal Water District,US,Wylie,75098
1409218,Fleet Feet,US,Carrboro,27510
1409335,CBEM LLC,US,Lafayette,94549
1409798,LVI Associates,US,London,EC3V 9AH
1410985,Badger Infrastructure Solutions,CA,Canada ,T2P 3M3
